date,ticker,qty,order
2006-05-01,XLI,67,SELL
2006-05-01,XLF,297,SELL
2006-05-01,SHY,384,SELL
2006-05-08,SPY,384,SELL
2006-05-08,IWM,51,BUY
2006-05-08,XLE,48,BUY
2006-05-08,XLU,49,SELL
2006-05-08,XLK,195,BUY
2006-05-08,XLB,412,BUY
2006-05-08,XLP,600,BUY
2006-05-08,XLI,181,BUY
2006-05-08,XLF,129,SELL
2006-05-08,SHY,49,SELL
2006-05-15,SPY,260,SELL
2006-05-15,IWM,244,SELL
2006-05-15,XLE,234,BUY
2006-05-15,XLU,10,BUY
2006-05-15,XLK,5,SELL
2006-05-15,XLB,13,BUY
2006-05-15,XLP,542,BUY
2006-05-15,XLI,77,BUY
2006-05-15,XLF,185,BUY
2006-05-15,SHY,650,BUY
2006-05-22,SPY,311,SELL
2006-05-22,IWM,218,BUY
2006-05-22,XLE,68,BUY
2006-05-22,XLU,182,SELL
2006-05-22,XLK,224,SELL
2006-05-22,XLB,4,SELL
2006-05-22,XLP,263,BUY
2006-05-22,XLY,44,BUY
2006-05-22,XLI,92,SELL
2006-05-22,XLF,6,SELL
2006-05-22,SHY,549,BUY
2006-05-29,SPY,284,SELL
2006-05-29,IWM,262,SELL
2006-05-29,XLE,74,SELL
2006-05-29,XLU,17,SELL
2006-05-29,XLK,444,SELL
2006-05-29,XLB,102,SELL
2006-05-29,XLP,568,BUY
2006-05-29,XLY,44,SELL
2006-05-29,XLI,418,BUY
2006-05-29,XLF,197,BUY
2006-05-29,SHY,401,BUY
2006-06-05,SPY,267,SELL
2006-06-05,IWM,34,SELL
2006-06-05,XLE,24,SELL
2006-06-05,XLU,171,BUY
2006-06-05,XLK,213,SELL
2006-06-05,XLB,44,BUY
2006-06-05,XLP,243,BUY
2006-06-05,XLY,131,BUY
2006-06-05,XLI,163,SELL
2006-06-05,XLF,103,SELL
2006-06-05,SHY,336,BUY
2006-06-12,SPY,160,BUY
2006-06-12,IWM,104,SELL
2006-06-12,XLE,62,SELL
2006-06-12,XLU,371,BUY
2006-06-12,XLK,336,SELL
2006-06-12,XLB,17,BUY
2006-06-12,XLP,382,BUY
2006-06-12,XLY,91,SELL
2006-06-12,XLI,311,SELL
2006-06-12,XLF,260,BUY
2006-06-12,SHY,246,BUY
2006-06-19,SPY,517,SELL
2006-06-19,IWM,65,SELL
2006-06-19,XLE,48,BUY
2006-06-19,XLU,407,BUY
2006-06-19,XLK,56,SELL
2006-06-19,XLB,206,BUY
2006-06-19,XLP,1023,BUY
2006-06-19,XLY,40,SELL
2006-06-19,XLI,347,SELL
2006-06-19,XLF,507,SELL
2006-06-19,SHY,693,BUY
2006-06-26,SPY,118,BUY
2006-06-26,IWM,289,SELL
2006-06-26,XLE,62,SELL
2006-06-26,XLU,364,BUY
2006-06-26,XLB,70,BUY
2006-06-26,XLP,1114,BUY
2006-06-26,XLI,336,BUY
2006-06-26,XLF,312,BUY
2006-06-26,SHY,502,SELL
2006-07-03,SPY,167,SELL
2006-07-03,IWM,61,SELL
2006-07-03,XLE,293,BUY
2006-07-03,XLU,656,BUY
2006-07-03,XLB,214,BUY
2006-07-03,XLP,409,SELL
2006-07-03,XLI,16,SELL
2006-07-03,XLF,194,SELL
2006-07-03,SHY,261,SELL
2006-07-10,SPY,213,BUY
2006-07-10,IWM,24,SELL
2006-07-10,XLE,212,BUY
2006-07-10,XLU,403,BUY
2006-07-10,XLB,16,BUY
2006-07-10,XLP,57,SELL
2006-07-10,XLI,8,SELL
2006-07-10,XLF,65,BUY
2006-07-10,SHY,491,SELL
2006-07-17,SPY,146,SELL
2006-07-17,IWM,199,SELL
2006-07-17,XLE,232,BUY
2006-07-17,XLU,1012,BUY
2006-07-17,XLB,53,SELL
2006-07-17,XLP,67,SELL
2006-07-17,XLI,282,SELL
2006-07-17,XLF,146,SELL
2006-07-17,SHY,349,BUY
2006-07-24,SPY,266,SELL
2006-07-24,IWM,326,SELL
2006-07-24,XLE,144,BUY
2006-07-24,XLU,989,BUY
2006-07-24,XLB,170,SELL
2006-07-24,XLP,723,BUY
2006-07-24,XLI,666,SELL
2006-07-24,XLF,556,SELL
2006-07-24,SHY,629,BUY
2006-07-31,SPY,153,SELL
2006-07-31,IWM,319,SELL
2006-07-31,XLE,19,BUY
2006-07-31,XLU,853,BUY
2006-07-31,XLB,285,SELL
2006-07-31,XLP,1,BUY
2006-07-31,XLI,487,SELL
2006-07-31,XLF,288,SELL
2006-07-31,SHY,324,BUY
2006-08-07,SPY,148,BUY
2006-08-07,IWM,244,SELL
2006-08-07,XLE,176,SELL
2006-08-07,XLU,157,SELL
2006-08-07,XLB,321,SELL
2006-08-07,XLP,12,SELL
2006-08-07,XLI,481,SELL
2006-08-07,XLF,91,SELL
2006-08-07,SHY,431,BUY
2006-08-14,SPY,148,SELL
2006-08-14,IWM,278,SELL
2006-08-14,XLE,36,SELL
2006-08-14,XLU,130,SELL
2006-08-14,XLB,111,SELL
2006-08-14,XLP,123,SELL
2006-08-14,XLI,844,SELL
2006-08-14,XLF,338,SELL
2006-08-14,SHY,1056,BUY
2006-08-21,SPY,29,SELL
2006-08-21,XLE,221,SELL
2006-08-21,XLU,523,SELL
2006-08-21,XLB,198,SELL
2006-08-21,XLP,660,BUY
2006-08-21,XLI,242,SELL
2006-08-21,XLF,24,SELL
2006-08-21,SHY,176,BUY
2006-08-28,SPY,100,BUY
2006-08-28,XLE,238,SELL
2006-08-28,XLU,98,SELL
2006-08-28,XLB,7,BUY
2006-08-28,XLP,183,BUY
2006-08-28,XLF,1,SELL
2006-08-28,SHY,414,SELL
2006-08-28,TLT,440,BUY
2006-09-04,SPY,117,BUY
2006-09-04,IWM,133,BUY
2006-09-04,XLE,585,SELL
2006-09-04,XLU,1003,SELL
2006-09-04,XLB,177,SELL
2006-09-04,XLP,751,SELL
2006-09-04,XLV,716,BUY
2006-09-04,XLF,70,SELL
2006-09-04,SHY,1696,SELL
2006-09-04,TLT,2279,BUY
2006-09-11,SPY,41,SELL
2006-09-11,IWM,147,BUY
2006-09-11,XLE,195,SELL
2006-09-11,XLU,304,SELL
2006-09-11,XLB,76,SELL
2006-09-11,XLP,815,SELL
2006-09-11,XLV,341,BUY
2006-09-11,XLF,42,BUY
2006-09-11,SHY,450,SELL
2006-09-11,TLT,916,BUY
2006-09-18,SPY,330,BUY
2006-09-18,IWM,165,BUY
2006-09-18,XLE,320,SELL
2006-09-18,XLU,37,SELL
2006-09-18,XLK,320,BUY
2006-09-18,XLB,280,SELL
2006-09-18,XLP,1050,SELL
2006-09-18,XLV,426,BUY
2006-09-18,XLF,240,BUY
2006-09-18,SHY,769,SELL
2006-09-18,TLT,322,BUY
2006-09-25,SPY,367,BUY
2006-09-25,IWM,80,BUY
2006-09-25,XLE,195,SELL
2006-09-25,XLU,448,BUY
2006-09-25,XLK,307,BUY
2006-09-25,XLB,34,BUY
2006-09-25,XLP,546,SELL
2006-09-25,XLY,51,BUY
2006-09-25,XLV,335,BUY
2006-09-25,XLF,474,BUY
2006-09-25,SHY,223,SELL
2006-09-25,TLT,903,SELL
2006-10-02,SPY,136,BUY
2006-10-02,IWM,112,BUY
2006-10-02,XLE,127,SELL
2006-10-02,XLU,1754,SELL
2006-10-02,XLK,187,BUY
2006-10-02,XLB,9,SELL
2006-10-02,XLP,129,SELL
2006-10-02,XLY,459,BUY
2006-10-02,XLI,143,BUY
2006-10-02,XLV,545,BUY
2006-10-02,XLF,286,BUY
2006-10-02,SHY,362,SELL
2006-10-02,TLT,63,SELL
2006-10-09,SPY,19,BUY
2006-10-09,IWM,88,SELL
2006-10-09,XLE,65,SELL
2006-10-09,XLU,153,BUY
2006-10-09,XLK,215,BUY
2006-10-09,XLB,66,BUY
2006-10-09,XLP,473,SELL
2006-10-09,XLY,491,BUY
2006-10-09,XLI,534,BUY
2006-10-09,XLV,131,BUY
2006-10-09,XLF,43,BUY
2006-10-09,SHY,45,BUY
2006-10-09,TLT,623,SELL
2006-10-16,SPY,103,BUY
2006-10-16,IWM,16,BUY
2006-10-16,XLE,81,SELL
2006-10-16,XLU,34,BUY
2006-10-16,XLK,169,BUY
2006-10-16,XLB,73,BUY
2006-10-16,XLP,116,BUY
2006-10-16,XLY,282,BUY
2006-10-16,XLI,519,BUY
2006-10-16,XLV,135,SELL
2006-10-16,XLF,242,BUY
2006-10-16,SHY,593,SELL
2006-10-16,TLT,124,SELL
2006-10-23,SPY,290,BUY
2006-10-23,IWM,86,BUY
2006-10-23,XLE,33,SELL
2006-10-23,XLU,140,SELL
2006-10-23,XLK,80,BUY
2006-10-23,XLB,54,BUY
2006-10-23,XLP,18,BUY
2006-10-23,XLY,182,BUY
2006-10-23,XLI,99,BUY
2006-10-23,XLV,391,SELL
2006-10-23,XLF,154,SELL
2006-10-23,SHY,530,SELL
2006-10-23,TLT,36,BUY
2006-10-30,SPY,15,SELL
2006-10-30,IWM,170,BUY
2006-10-30,XLE,25,BUY
2006-10-30,XLU,22,SELL
2006-10-30,XLK,45,SELL
2006-10-30,XLB,279,BUY
2006-10-30,XLP,494,SELL
2006-10-30,XLY,233,SELL
2006-10-30,XLI,215,BUY
2006-10-30,XLV,102,BUY
2006-10-30,XLF,83,SELL
2006-10-30,SHY,9,SELL
2006-10-30,TLT,247,SELL
2006-11-06,SPY,127,BUY
2006-11-06,IWM,7,BUY
2006-11-06,XLE,11,SELL
2006-11-06,XLU,8,SELL
2006-11-06,XLK,284,BUY
2006-11-06,XLB,243,BUY
2006-11-06,XLP,80,SELL
2006-11-06,XLY,90,BUY
2006-11-06,XLI,145,BUY
2006-11-06,XLV,199,SELL
2006-11-06,XLF,247,BUY
2006-11-06,SHY,17,SELL
2006-11-06,TLT,372,SELL
2006-11-13,SPY,357,SELL
2006-11-13,IWM,193,BUY
2006-11-13,XLE,66,BUY
2006-11-13,XLU,21,SELL
2006-11-13,XLK,272,BUY
2006-11-13,XLB,127,SELL
2006-11-13,XLP,292,BUY
2006-11-13,XLY,194,BUY
2006-11-13,XLI,286,SELL
2006-11-13,XLV,869,SELL
2006-11-13,XLF,327,SELL
2006-11-13,SHY,132,BUY
2006-11-13,TLT,485,BUY
2006-11-20,SPY,92,BUY
2006-11-20,IWM,58,BUY
2006-11-20,XLE,13,BUY
2006-11-20,XLU,172,BUY
2006-11-20,XLK,174,BUY
2006-11-20,XLB,1,SELL
2006-11-20,XLP,230,SELL
2006-11-20,XLY,73,BUY
2006-11-20,XLI,65,BUY
2006-11-20,XLV,49,BUY
2006-11-20,XLF,245,SELL
2006-11-20,SHY,400,SELL
2006-11-20,TLT,32,SELL
2006-11-27,SPY,17,SELL
2006-11-27,IWM,128,BUY
2006-11-27,XLE,5,SELL
2006-11-27,XLU,76,BUY
2006-11-27,XLK,10,BUY
2006-11-27,XLB,347,SELL
2006-11-27,XLP,66,SELL
2006-11-27,XLI,122,BUY
2006-11-27,XLV,94,BUY
2006-11-27,XLF,12,SELL
2006-11-27,SHY,332,SELL
2006-11-27,TLT,272,BUY
2006-12-04,SPY,625,SELL
2006-12-04,IWM,23,SELL
2006-12-04,XLE,122,BUY
2006-12-04,XLU,368,SELL
2006-12-04,XLK,556,SELL
2006-12-04,XLB,96,BUY
2006-12-04,XLP,388,SELL
2006-12-04,XLY,119,BUY
2006-12-04,XLI,159,SELL
2006-12-04,XLV,355,BUY
2006-12-04,XLF,26,SELL
2006-12-04,SHY,540,BUY
2006-12-04,TLT,727,BUY
2006-12-11,SPY,135,BUY
2006-12-11,IWM,12,BUY
2006-12-11,XLE,99,BUY
2006-12-11,XLU,112,BUY
2006-12-11,XLK,80,BUY
2006-12-11,XLB,102,BUY
2006-12-11,XLP,198,SELL
2006-12-11,XLY,2,BUY
2006-12-11,XLI,45,BUY
2006-12-11,XLV,250,BUY
2006-12-11,XLF,51,SELL
2006-12-11,SHY,139,SELL
2006-12-11,TLT,411,SELL
2006-12-18,SPY,38,BUY
2006-12-18,IWM,158,BUY
2006-12-18,XLE,30,BUY
2006-12-18,XLU,246,BUY
2006-12-18,XLK,88,BUY
2006-12-18,XLB,79,SELL
2006-12-18,XLP,240,BUY
2006-12-18,XLY,114,SELL
2006-12-18,XLI,17,BUY
2006-12-18,XLV,218,BUY
2006-12-18,XLF,154,BUY
2006-12-18,SHY,282,SELL
2006-12-18,TLT,318,SELL
2006-12-25,SPY,1,SELL
2006-12-25,IWM,27,SELL
2006-12-25,XLE,136,SELL
2006-12-25,XLU,69,SELL
2006-12-25,XLK,54,BUY
2006-12-25,XLB,120,SELL
2006-12-25,XLP,462,BUY
2006-12-25,XLY,262,BUY
2006-12-25,XLI,180,BUY
2006-12-25,XLV,219,BUY
2006-12-25,XLF,120,BUY
2006-12-25,SHY,102,SELL
2006-12-25,TLT,76,SELL
2007-01-01,SPY,60,SELL
2007-01-01,IWM,208,SELL
2007-01-01,XLE,17,BUY
2007-01-01,XLU,2,BUY
2007-01-01,XLK,88,BUY
2007-01-01,XLB,44,BUY
2007-01-01,XLP,59,BUY
2007-01-01,XLY,78,BUY
2007-01-01,XLI,21,SELL
2007-01-01,XLV,262,BUY
2007-01-01,XLF,137,SELL
2007-01-01,SHY,10,BUY
2007-01-01,TLT,110,BUY
2007-01-08,SPY,117,BUY
2007-01-08,IWM,71,SELL
2007-01-08,XLE,41,SELL
2007-01-08,XLU,573,SELL
2007-01-08,XLK,225,SELL
2007-01-08,XLB,200,BUY
2007-01-08,XLP,160,SELL
2007-01-08,XLY,168,BUY
2007-01-08,XLI,124,BUY
2007-01-08,XLV,397,SELL
2007-01-08,XLF,111,BUY
2007-01-08,SHY,273,BUY
2007-01-08,TLT,126,SELL
2007-01-15,SPY,55,SELL
2007-01-15,IWM,18,BUY
2007-01-15,XLE,130,SELL
2007-01-15,XLU,177,BUY
2007-01-15,XLK,151,BUY
2007-01-15,XLB,104,SELL
2007-01-15,XLP,69,BUY
2007-01-15,XLY,146,SELL
2007-01-15,XLI,17,BUY
2007-01-15,XLV,56,SELL
2007-01-15,XLF,196,BUY
2007-01-15,SHY,152,SELL
2007-01-15,TLT,85,BUY
2007-01-22,SPY,101,BUY
2007-01-22,IWM,8,SELL
2007-01-22,XLE,125,SELL
2007-01-22,XLU,133,BUY
2007-01-22,XLK,345,SELL
2007-01-22,XLB,141,SELL
2007-01-22,XLP,235,BUY
2007-01-22,XLY,165,BUY
2007-01-22,XLI,61,BUY
2007-01-22,XLV,217,BUY
2007-01-22,XLF,50,BUY
2007-01-22,SHY,266,SELL
2007-01-22,TLT,17,BUY
2007-01-29,SPY,287,SELL
2007-01-29,IWM,75,BUY
2007-01-29,XLE,71,SELL
2007-01-29,XLU,579,BUY
2007-01-29,XLK,48,SELL
2007-01-29,XLB,153,BUY
2007-01-29,XLP,265,BUY
2007-01-29,XLY,445,SELL
2007-01-29,XLI,274,SELL
2007-01-29,XLV,92,SELL
2007-01-29,XLF,338,SELL
2007-01-29,SHY,456,BUY
2007-01-29,TLT,291,BUY
2007-02-05,SPY,68,BUY
2007-02-05,IWM,118,BUY
2007-02-05,XLE,57,SELL
2007-02-05,XLU,113,SELL
2007-02-05,XLK,120,BUY
2007-02-05,XLB,66,BUY
2007-02-05,XLP,260,BUY
2007-02-05,XLY,86,BUY
2007-02-05,XLI,193,SELL
2007-02-05,XLV,16,SELL
2007-02-05,XLF,42,BUY
2007-02-05,SHY,196,SELL
2007-02-05,TLT,356,SELL
2007-02-12,SPY,16,BUY
2007-02-12,IWM,56,BUY
2007-02-12,XLE,14,SELL
2007-02-12,XLU,69,BUY
2007-02-12,XLK,29,BUY
2007-02-12,XLB,121,BUY
2007-02-12,XLP,53,BUY
2007-02-12,XLY,41,SELL
2007-02-12,XLI,105,BUY
2007-02-12,XLV,254,BUY
2007-02-12,XLF,100,SELL
2007-02-12,SHY,154,SELL
2007-02-12,TLT,104,SELL
2007-02-19,SPY,18,BUY
2007-02-19,IWM,283,BUY
2007-02-19,XLE,51,SELL
2007-02-19,XLU,503,SELL
2007-02-19,XLK,3,BUY
2007-02-19,XLB,205,SELL
2007-02-19,XLP,309,SELL
2007-02-19,XLY,133,BUY
2007-02-19,XLI,116,SELL
2007-02-19,XLV,55,SELL
2007-02-19,XLF,108,BUY
2007-02-19,SHY,2,SELL
2007-02-19,TLT,188,SELL
2007-02-26,SPY,164,BUY
2007-02-26,IWM,24,BUY
2007-02-26,XLE,36,SELL
2007-02-26,XLU,150,SELL
2007-02-26,XLK,160,BUY
2007-02-26,XLB,158,BUY
2007-02-26,XLP,389,SELL
2007-02-26,XLY,36,BUY
2007-02-26,XLI,155,BUY
2007-02-26,XLV,15,BUY
2007-02-26,XLF,156,SELL
2007-02-26,SHY,136,SELL
2007-02-26,TLT,173,SELL
2007-03-05,SPY,922,SELL
2007-03-05,IWM,293,SELL
2007-03-05,XLE,37,BUY
2007-03-05,XLU,439,SELL
2007-03-05,XLK,270,SELL
2007-03-05,XLB,180,SELL
2007-03-05,XLP,498,SELL
2007-03-05,XLY,216,SELL
2007-03-05,XLI,62,SELL
2007-03-05,XLV,583,SELL
2007-03-05,XLF,300,SELL
2007-03-05,SHY,2286,BUY
2007-03-05,TLT,926,BUY
2007-03-12,SPY,49,BUY
2007-03-12,IWM,12,SELL
2007-03-12,XLE,4,SELL
2007-03-12,XLU,55,BUY
2007-03-12,XLK,27,BUY
2007-03-12,XLB,11,SELL
2007-03-12,XLP,75,BUY
2007-03-12,XLY,76,SELL
2007-03-12,XLI,20,SELL
2007-03-12,XLV,102,BUY
2007-03-12,XLF,42,SELL
2007-03-12,SHY,25,SELL
2007-03-12,TLT,179,SELL
2007-03-19,SPY,44,BUY
2007-03-19,IWM,33,SELL
2007-03-19,XLE,10,SELL
2007-03-19,XLU,61,BUY
2007-03-19,XLK,81,BUY
2007-03-19,XLB,40,SELL
2007-03-19,XLP,362,SELL
2007-03-19,XLY,89,BUY
2007-03-19,XLI,4,BUY
2007-03-19,XLV,41,SELL
2007-03-19,XLF,71,SELL
2007-03-19,SHY,152,SELL
2007-03-19,TLT,278,BUY
2007-03-26,SPY,12,SELL
2007-03-26,IWM,50,SELL
2007-03-26,XLE,109,BUY
2007-03-26,XLU,110,BUY
2007-03-26,XLK,36,SELL
2007-03-26,XLB,4,SELL
2007-03-26,XLP,110,BUY
2007-03-26,XLY,161,SELL
2007-03-26,XLI,157,BUY
2007-03-26,XLV,41,BUY
2007-03-26,XLF,69,SELL
2007-03-26,SHY,265,SELL
2007-03-26,TLT,14,SELL
2007-04-02,SPY,132,BUY
2007-04-02,IWM,87,BUY
2007-04-02,XLE,238,BUY
2007-04-02,XLU,5,BUY
2007-04-02,XLK,71,BUY
2007-04-02,XLB,10,BUY
2007-04-02,XLP,52,BUY
2007-04-02,XLY,18,SELL
2007-04-02,XLI,16,BUY
2007-04-02,XLV,37,BUY
2007-04-02,XLF,34,SELL
2007-04-02,SHY,481,SELL
2007-04-02,TLT,110,BUY
2007-04-09,SPY,59,BUY
2007-04-09,IWM,96,BUY
2007-04-09,XLE,258,BUY
2007-04-09,XLU,222,SELL
2007-04-09,XLK,77,BUY
2007-04-09,XLB,97,BUY
2007-04-09,XLP,170,BUY
2007-04-09,XLY,73,SELL
2007-04-09,XLI,82,BUY
2007-04-09,XLV,65,SELL
2007-04-09,XLF,6,SELL
2007-04-09,SHY,329,SELL
2007-04-09,TLT,194,SELL
2007-04-16,SPY,236,BUY
2007-04-16,IWM,156,BUY
2007-04-16,XLE,164,BUY
2007-04-16,XLU,173,BUY
2007-04-16,XLK,19,BUY
2007-04-16,XLB,60,SELL
2007-04-16,XLP,98,BUY
2007-04-16,XLY,111,BUY
2007-04-16,XLI,31,SELL
2007-04-16,XLV,174,SELL
2007-04-16,XLF,102,BUY
2007-04-16,SHY,240,SELL
2007-04-16,TLT,639,SELL
2007-04-23,SPY,129,BUY
2007-04-23,IWM,83,SELL
2007-04-23,XLE,11,SELL
2007-04-23,XLU,171,BUY
2007-04-23,XLK,252,BUY
2007-04-23,XLB,18,SELL
2007-04-23,XLP,1,BUY
2007-04-23,XLY,63,SELL
2007-04-23,XLI,257,BUY
2007-04-23,XLV,364,BUY
2007-04-23,XLF,123,SELL
2007-04-23,SHY,90,SELL
2007-04-23,TLT,680,SELL
2007-04-30,SPY,75,BUY
2007-04-30,IWM,195,BUY
2007-04-30,XLE,88,BUY
2007-04-30,XLU,42,SELL
2007-04-30,XLK,176,BUY
2007-04-30,XLB,10,BUY
2007-04-30,XLP,92,BUY
2007-04-30,XLY,7,SELL
2007-04-30,XLI,112,SELL
2007-04-30,XLV,233,BUY
2007-04-30,XLF,61,BUY
2007-04-30,SHY,210,SELL
2007-04-30,TLT,447,SELL
2007-05-07,SPY,75,BUY
2007-05-07,IWM,357,SELL
2007-05-07,XLE,149,BUY
2007-05-07,XLU,231,BUY
2007-05-07,XLK,27,BUY
2007-05-07,XLB,109,SELL
2007-05-07,XLP,343,BUY
2007-05-07,XLY,62,SELL
2007-05-07,XLI,27,SELL
2007-05-07,XLV,342,BUY
2007-05-07,XLF,155,BUY
2007-05-07,SHY,17,BUY
2007-05-07,TLT,308,SELL
2007-05-14,SPY,120,SELL
2007-05-14,IWM,148,BUY
2007-05-14,XLE,89,SELL
2007-05-14,XLU,31,SELL
2007-05-14,XLK,122,BUY
2007-05-14,XLB,51,SELL
2007-05-14,XLP,151,BUY
2007-05-14,XLY,134,BUY
2007-05-14,XLI,310,BUY
2007-05-14,XLV,727,SELL
2007-05-14,XLF,18,BUY
2007-05-14,SHY,279,BUY
2007-05-14,TLT,118,SELL
2007-05-21,SPY,98,BUY
2007-05-21,IWM,61,SELL
2007-05-21,XLE,110,BUY
2007-05-21,XLU,299,BUY
2007-05-21,XLK,36,BUY
2007-05-21,XLB,260,BUY
2007-05-21,XLP,530,SELL
2007-05-21,XLY,124,BUY
2007-05-21,XLI,250,BUY
2007-05-21,XLV,95,BUY
2007-05-21,XLF,84,BUY
2007-05-21,SHY,103,SELL
2007-05-21,TLT,599,SELL
2007-05-28,SPY,66,BUY
2007-05-28,IWM,16,SELL
2007-05-28,XLE,82,SELL
2007-05-28,XLU,781,SELL
2007-05-28,XLK,314,SELL
2007-05-28,XLB,16,BUY
2007-05-28,XLP,15,BUY
2007-05-28,XLY,202,BUY
2007-05-28,XLI,45,SELL
2007-05-28,XLV,426,BUY
2007-05-28,XLF,213,BUY
2007-05-28,SHY,24,BUY
2007-06-04,SPY,32,SELL
2007-06-04,IWM,58,BUY
2007-06-04,XLE,59,SELL
2007-06-04,XLU,52,SELL
2007-06-04,XLK,62,BUY
2007-06-04,XLB,116,SELL
2007-06-04,XLP,104,BUY
2007-06-04,XLY,25,SELL
2007-06-04,XLI,108,BUY
2007-06-04,XLV,268,BUY
2007-06-04,XLF,60,BUY
2007-06-04,SHY,316,SELL
2007-06-11,SPY,424,SELL
2007-06-11,IWM,58,BUY
2007-06-11,XLE,281,BUY
2007-06-11,XLU,44,SELL
2007-06-11,XLK,96,SELL
2007-06-11,XLB,61,SELL
2007-06-11,XLP,65,BUY
2007-06-11,XLY,306,SELL
2007-06-11,XLI,489,SELL
2007-06-11,XLV,68,SELL
2007-06-11,XLF,62,SELL
2007-06-11,SHY,1229,BUY
2007-06-18,SPY,19,SELL
2007-06-18,IWM,46,SELL
2007-06-18,XLE,14,SELL
2007-06-18,XLU,37,SELL
2007-06-18,XLK,6,SELL
2007-06-18,XLB,33,SELL
2007-06-18,XLP,86,BUY
2007-06-18,XLY,111,BUY
2007-06-18,XLI,287,SELL
2007-06-18,XLV,25,SELL
2007-06-18,XLF,184,SELL
2007-06-18,SHY,25,BUY
2007-06-25,SPY,6,SELL
2007-06-25,IWM,33,BUY
2007-06-25,XLE,2,SELL
2007-06-25,XLU,16,SELL
2007-06-25,XLK,106,BUY
2007-06-25,XLB,161,BUY
2007-06-25,XLP,192,BUY
2007-06-25,XLY,282,BUY
2007-06-25,XLI,279,BUY
2007-06-25,XLV,423,SELL
2007-06-25,XLF,62,SELL
2007-06-25,SHY,65,SELL
2007-07-02,SPY,5,SELL
2007-07-02,IWM,52,SELL
2007-07-02,XLE,30,SELL
2007-07-02,XLU,31,SELL
2007-07-02,XLK,178,BUY
2007-07-02,XLB,7,BUY
2007-07-02,XLP,151,BUY
2007-07-02,XLY,11,BUY
2007-07-02,XLI,105,BUY
2007-07-02,XLV,167,BUY
2007-07-02,XLF,74,SELL
2007-07-02,SHY,110,SELL
2007-07-09,SPY,68,BUY
2007-07-09,IWM,61,BUY
2007-07-09,XLE,80,SELL
2007-07-09,XLU,36,BUY
2007-07-09,XLK,57,BUY
2007-07-09,XLB,4,BUY
2007-07-09,XLP,182,SELL
2007-07-09,XLY,51,SELL
2007-07-09,XLI,55,BUY
2007-07-09,XLV,153,BUY
2007-07-09,XLF,96,SELL
2007-07-09,SHY,352,SELL
2007-07-16,SPY,90,SELL
2007-07-16,IWM,114,BUY
2007-07-16,XLE,161,BUY
2007-07-16,XLU,164,BUY
2007-07-16,XLK,173,SELL
2007-07-16,XLB,92,SELL
2007-07-16,XLP,104,SELL
2007-07-16,XLY,198,SELL
2007-07-16,XLI,292,SELL
2007-07-16,XLV,402,SELL
2007-07-16,XLF,169,SELL
2007-07-16,SHY,304,BUY
2007-07-23,SPY,136,BUY
2007-07-23,IWM,21,BUY
2007-07-23,XLE,101,SELL
2007-07-23,XLU,101,SELL
2007-07-23,XLK,159,BUY
2007-07-23,XLB,114,BUY
2007-07-23,XLP,74,BUY
2007-07-23,XLY,20,BUY
2007-07-23,XLI,105,SELL
2007-07-23,XLV,130,BUY
2007-07-23,XLF,72,SELL
2007-07-23,SHY,185,SELL
2007-07-30,SPY,229,SELL
2007-07-30,IWM,168,SELL
2007-07-30,XLE,332,BUY
2007-07-30,XLU,184,BUY
2007-07-30,XLK,200,SELL
2007-07-30,XLB,60,BUY
2007-07-30,XLP,97,SELL
2007-07-30,XLY,281,SELL
2007-07-30,XLI,16,BUY
2007-07-30,XLV,341,SELL
2007-07-30,XLF,83,SELL
2007-07-30,SHY,1273,BUY
2007-08-06,SPY,115,SELL
2007-08-06,IWM,31,BUY
2007-08-06,XLE,71,BUY
2007-08-06,XLU,74,BUY
2007-08-06,XLK,27,BUY
2007-08-06,XLB,71,BUY
2007-08-06,XLP,142,SELL
2007-08-06,XLY,204,SELL
2007-08-06,XLI,44,SELL
2007-08-06,XLV,28,SELL
2007-08-06,XLF,169,SELL
2007-08-06,SHY,357,BUY
2007-08-13,SPY,45,BUY
2007-08-13,IWM,12,BUY
2007-08-13,XLE,36,BUY
2007-08-13,XLU,45,BUY
2007-08-13,XLK,319,SELL
2007-08-13,XLB,40,BUY
2007-08-13,XLP,882,SELL
2007-08-13,XLY,10,SELL
2007-08-13,XLI,48,BUY
2007-08-13,XLV,215,SELL
2007-08-13,XLF,57,SELL
2007-08-13,SHY,165,BUY
2007-08-20,SPY,2,SELL
2007-08-20,IWM,53,SELL
2007-08-20,XLE,15,SELL
2007-08-20,XLU,5,SELL
2007-08-20,XLK,5,SELL
2007-08-20,XLB,16,SELL
2007-08-20,XLP,56,BUY
2007-08-20,XLY,74,SELL
2007-08-20,XLI,3,BUY
2007-08-20,XLV,285,BUY
2007-08-20,XLF,196,SELL
2007-08-20,SHY,69,BUY
2007-08-27,SPY,47,SELL
2007-08-27,IWM,72,SELL
2007-08-27,XLE,70,SELL
2007-08-27,XLU,48,SELL
2007-08-27,XLK,45,BUY
2007-08-27,XLB,60,SELL
2007-08-27,XLP,155,BUY
2007-08-27,XLY,18,SELL
2007-08-27,XLI,49,SELL
2007-08-27,XLV,241,BUY
2007-08-27,XLF,131,SELL
2007-08-27,SHY,102,SELL
2007-09-03,SPY,1,SELL
2007-09-03,IWM,44,SELL
2007-09-03,XLE,16,SELL
2007-09-03,XLU,5,BUY
